state,county,year,metric_type,diabetes_prevalence,poverty_population,FIPS
New Hampshire,"Rockingham County, New Hampshire",2020,Age-adjusted Prevalence,7.5,303619.0,33015
New Hampshire,"Sullivan County, New Hampshire",2020,Age-adjusted Prevalence,7.5,42381.0,33019
New Hampshire,"Hillsborough County, New Hampshire",2020,Age-adjusted Prevalence,7.5,404745.0,33011
New Hampshire,"Coos County, New Hampshire",2020,Age-adjusted Prevalence,7.5,29378.0,33007
New Hampshire,"Carroll County, New Hampshire",2020,Age-adjusted Prevalence,7.5,47538.0,33003
New Jersey,"Mercer County, New Jersey",2020,Age-adjusted Rate,74.2,351928.0,34021
New Jersey,"Cumberland County, New Jersey",2020,Age-adjusted Rate,74.2,139782.0,34011
New Jersey,"Somerset County, New Jersey",2020,Age-adjusted Rate,74.2,326314.0,34035
New Jersey,"Ocean County, New Jersey",2020,Age-adjusted Rate,74.2,589122.0,34029
New Jersey,"Atlantic County, New Jersey",2020,Age-adjusted Rate,74.2,260341.0,34001
New Jersey,"Middlesex County, New Jersey",2020,Age-adjusted Rate,74.2,796788.0,34023
New Jersey,"Salem County, New Jersey",2020,Age-adjusted Rate,74.2,61648.0,34033
New Jersey,"Cape May County, New Jersey",2020,Age-adjusted Rate,74.2,90966.0,34009
New Jersey,"Camden County, New Jersey",2020,Age-adjusted Rate,74.2,499985.0,34007
New Jersey,"Union County, New Jersey",2020,Age-adjusted Rate,74.2,547480.0,34039
New Jersey,"Hudson County, New Jersey",2020,Age-adjusted Rate,74.2,661581.0,34017
New Jersey,"Hunterdon County, New Jersey",2020,Age-adjusted Rate,74.2,121059.0,34019
New Jersey,"Morris County, New Jersey",2020,Age-adjusted Rate,74.2,486112.0,34027
New Mexico,"Hidalgo County, New Mexico",2019,Number,809.0,4183.0,35023
New Mexico,"Mckinley County, New Mexico",2019,Number,809.0,71737.0,35031
New Mexico,"Sandoval County, New Mexico",2019,Number,809.0,141566.0,35043
New Mexico,"Grant County, New Mexico",2019,Number,809.0,26965.0,35017
New Mexico,"Curry County, New Mexico",2019,Number,809.0,48670.0,35009
Texas,"Lee County, Texas",2019,Crude Prevalence,13.0,16596.0,48287
Texas,"Tarrant County, Texas",2019,Crude Prevalence,13.0,2023452.0,48439
Texas,"Anderson County, Texas",2019,Crude Prevalence,13.0,44348.0,48001
Texas,"Ellis County, Texas",2019,Crude Prevalence,13.0,171471.0,48139
Texas,"Jackson County, Texas",2019,Crude Prevalence,13.0,14494.0,48239
Texas,"Kerr County, Texas",2019,Crude Prevalence,13.0,50232.0,48265
Texas,"Milam County, Texas",2019,Crude Prevalence,13.0,24237.0,48331
Texas,"Comanche County, Texas",2019,Crude Prevalence,13.0,13224.0,48093
Texas,"Falls County, Texas",2019,Crude Prevalence,13.0,15536.0,48145
Texas,"Brooks County, Texas",2019,Crude Prevalence,13.0,6573.0,48047
Texas,"Austin County, Texas",2019,Crude Prevalence,13.0,29491.0,48015
Texas,"Kenedy County, Texas",2019,Crude Prevalence,13.0,568.0,48261
Texas,"Colorado County, Texas",2019,Crude Prevalence,13.0,20787.0,48089
Texas,"San Patricio County, Texas",2019,Crude Prevalence,13.0,66137.0,48409
Texas,"Randall County, Texas",2019,Crude Prevalence,13.0,131196.0,48381
Texas,"San Saba County, Texas",2019,Crude Prevalence,13.0,5308.0,48411
Texas,"Schleicher County, Texas",2019,Crude Prevalence,13.0,2983.0,48413
Texas,"Zavala County, Texas",2019,Crude Prevalence,13.0,11875.0,48507
Texas,"Calhoun County, Texas",2019,Crude Prevalence,13.0,21351.0,48057
Texas,"Foard County, Texas",2019,Crude Prevalence,13.0,1239.0,48155
Texas,"Goliad County, Texas",2019,Crude Prevalence,13.0,7454.0,48175
Texas,"Hamilton County, Texas",2019,Crude Prevalence,13.0,8093.0,48193
Texas,"Mitchell County, Texas",2019,Crude Prevalence,13.0,6320.0,48335
Texas,"Titus County, Texas",2019,Crude Prevalence,13.0,32241.0,48449
Texas,"Lavaca County, Texas",2019,Crude Prevalence,13.0,19546.0,48285
Texas,"Terry County, Texas",2019,Crude Prevalence,13.0,11511.0,48445
Texas,"Wise County, Texas",2019,Crude Prevalence,13.0,65110.0,48497
Texas,"Matagorda County, Texas",2019,Crude Prevalence,13.0,36334.0,48321
Texas,"Pecos County, Texas",2019,Crude Prevalence,13.0,13490.0,48371
Texas,"Rockwall County, Texas",2019,Crude Prevalence,13.0,96447.0,48397
Texas,"Taylor County, Texas",2019,Crude Prevalence,13.0,130580.0,48441
Texas,"Throckmorton County, Texas",2019,Crude Prevalence,13.0,1432.0,48447
Texas,"Walker County, Texas",2019,Crude Prevalence,13.0,55013.0,48471
Texas,"Wood County, Texas",2019,Crude Prevalence,13.0,42759.0,48499
Texas,"Aransas County, Texas",2019,Crude Prevalence,13.0,24070.0,48007
Texas,"Cochran County, Texas",2019,Crude Prevalence,13.0,2856.0,48079
Texas,"Coke County, Texas",2019,Crude Prevalence,13.0,3173.0,48081
Texas,"Coryell County, Texas",2019,Crude Prevalence,13.0,60505.0,48099
Texas,"Hemphill County, Texas",2019,Crude Prevalence,13.0,3958.0,48211
Texas,"Moore County, Texas",2019,Crude Prevalence,13.0,21148.0,48341
Texas,"Potter County, Texas",2019,Crude Prevalence,13.0,112681.0,48375
Texas,"San Augustine County, Texas",2019,Crude Prevalence,13.0,8044.0,48405
Texas,"Shackelford County, Texas",2019,Crude Prevalence,13.0,3270.0,48417
Texas,"Starr County, Texas",2019,Crude Prevalence,13.0,63419.0,48427
Texas,"Upton County, Texas",2019,Crude Prevalence,13.0,3591.0,48461
Texas,"Brown County, Texas",2019,Crude Prevalence,13.0,36136.0,48049
Texas,"Hall County, Texas",2019,Crude Prevalence,13.0,2993.0,48191
Texas,"Franklin County, Texas",2019,Crude Prevalence,13.0,10613.0,48159
Texas,"Frio County, Texas",2019,Crude Prevalence,13.0,15557.0,48163
Texas,"Lampasas County, Texas",2019,Crude Prevalence,13.0,20605.0,48281
Vermont,"Orleans County, Vermont",2021,Crude Prevalence,9.3,26053.0,50019
Vermont,"Grand Isle County, Vermont",2021,Crude Prevalence,9.3,6978.0,50013
Vermont,"Chittenden County, Vermont",2021,Crude Prevalence,9.3,152964.0,50007
Vermont,"Lamoille County, Vermont",2021,Crude Prevalence,9.3,24728.0,50015
Vermont,"Franklin County, Vermont",2021,Crude Prevalence,9.3,48644.0,50011
Vermont,"Caledonia County, Vermont",2021,Crude Prevalence,9.3,29142.0,50005
Vermont,"Windham County, Vermont",2021,Crude Prevalence,9.3,41144.0,50025
Vermont,"Bennington County, Vermont",2021,Crude Prevalence,9.3,34357.0,50003
Vermont,"Addison County, Vermont",2021,Crude Prevalence,9.3,33888.0,50001
Vermont,"Essex County, Vermont",2021,Crude Prevalence,9.3,6187.0,50009
New Mexico,"Eddy County, New Mexico",2019,Number,809.0,56878.0,35015
New Mexico,"Mora County, New Mexico",2019,Number,809.0,4522.0,35033
New Mexico,"San Juan County, New Mexico",2019,Number,809.0,124418.0,35045
Mississippi,"Benton County, Mississippi",2021,Crude Prevalence,14.4,8156.0,28009
Mississippi,"Franklin County, Mississippi",2021,Crude Prevalence,14.4,7641.0,28037
Mississippi,"Coahoma County, Mississippi",2021,Crude Prevalence,14.4,22674.0,28027
Mississippi,"Jasper County, Mississippi",2021,Crude Prevalence,14.4,16426.0,28061
Mississippi,"Jones County, Mississippi",2021,Crude Prevalence,14.4,66802.0,28067
Mississippi,"Walthall County, Mississippi",2021,Crude Prevalence,14.4,14304.0,28147
Mississippi,"Monroe County, Mississippi",2021,Crude Prevalence,14.4,35103.0,28095
Mississippi,"Pontotoc County, Mississippi",2021,Crude Prevalence,14.4,31287.0,28115
Mississippi,"Holmes County, Mississippi",2021,Crude Prevalence,14.4,17005.0,28051
Mississippi,"Amite County, Mississippi",2021,Crude Prevalence,14.4,12298.0,28005
Mississippi,"Madison County, Mississippi",2021,Crude Prevalence,14.4,102820.0,28089
Mississippi,"Calhoun County, Mississippi",2021,Crude Prevalence,14.4,14217.0,28013
Mississippi,"Marion County, Mississippi",2021,Crude Prevalence,14.4,24267.0,28091
Mississippi,"Tishomingo County, Mississippi",2021,Crude Prevalence,14.4,19189.0,28141
Mississippi,"Wayne County, Mississippi",2021,Crude Prevalence,14.4,20199.0,28153
Mississippi,"Greene County, Mississippi",2021,Crude Prevalence,14.4,9776.0,28041
Mississippi,"Marshall County, Mississippi",2021,Crude Prevalence,14.4,33306.0,28093
Mississippi,"Quitman County, Mississippi",2021,Crude Prevalence,14.4,7013.0,28119
Mississippi,"Pearl River County, Mississippi",2021,Crude Prevalence,14.4,53717.0,28109
Mississippi,"Leake County, Mississippi",2021,Crude Prevalence,14.4,22052.0,28079
Mississippi,"Neshoba County, Mississippi",2021,Crude Prevalence,14.4,28804.0,28099
Mississippi,"Rankin County, Mississippi",2021,Crude Prevalence,14.4,147315.0,28121
Mississippi,"Washington County, Mississippi",2021,Crude Prevalence,14.4,45449.0,28151
Mississippi,"Lawrence County, Mississippi",2021,Crude Prevalence,14.4,12613.0,28077
Mississippi,"Perry County, Mississippi",2021,Crude Prevalence,14.4,11848.0,28111
Mississippi,"Chickasaw County, Mississippi",2021,Crude Prevalence,14.4,16726.0,28017
Mississippi,"Carroll County, Mississippi",2021,Crude Prevalence,14.4,9846.0,28015
Mississippi,"George County, Mississippi",2021,Crude Prevalence,14.4,23310.0,28039
Mississippi,"Grenada County, Mississippi",2021,Crude Prevalence,14.4,20705.0,28043
Mississippi,"Jefferson County, Mississippi",2021,Crude Prevalence,14.4,6722.0,28063
Mississippi,"Newton County, Mississippi",2021,Crude Prevalence,14.4,20702.0,28101
Mississippi,"Prentiss County, Mississippi",2021,Crude Prevalence,14.4,24095.0,28117
Mississippi,"Sharkey County, Mississippi",2021,Crude Prevalence,14.4,4302.0,28125
Mississippi,"Choctaw County, Mississippi",2021,Crude Prevalence,14.4,8058.0,28019
Mississippi,"Hancock County, Mississippi",2021,Crude Prevalence,14.4,46675.0,28045
Mississippi,"Itawamba County, Mississippi",2021,Crude Prevalence,14.4,22362.0,28057
Mississippi,"Issaquena County, Mississippi",2021,Crude Prevalence,14.4,1063.0,28055
Mississippi,"Jackson County, Mississippi",2021,Crude Prevalence,14.4,140906.0,28059
Mississippi,"Leflore County, Mississippi",2021,Crude Prevalence,14.4,27917.0,28083
Mississippi,"Tunica County, Mississippi",2021,Crude Prevalence,14.4,9680.0,28143
Mississippi,"Claiborne County, Mississippi",2021,Crude Prevalence,14.4,8329.0,28021
Mississippi,"Harrison County, Mississippi",2021,Crude Prevalence,14.4,198996.0,28047
Mississippi,"Lauderdale County, Mississippi",2021,Crude Prevalence,14.4,72915.0,28075
Mississippi,"Lincoln County, Mississippi",2021,Crude Prevalence,14.4,33777.0,28085
Mississippi,"Simpson County, Mississippi",2021,Crude Prevalence,14.4,26327.0,28127
Mississippi,"Winston County, Mississippi",2021,Crude Prevalence,14.4,17771.0,28159
Mississippi,"Attala County, Mississippi",2021,Crude Prevalence,14.4,18117.0,28007
Mississippi,"Lamar County, Mississippi",2021,Crude Prevalence,14.4,61438.0,28073
Mississippi,"Lee County, Mississippi",2021,Crude Prevalence,14.4,83892.0,28081
Mississippi,"Tallahatchie County, Mississippi",2021,Crude Prevalence,14.4,11718.0,28135
Mississippi,"Smith County, Mississippi",2021,Crude Prevalence,14.4,15890.0,28129
Mississippi,"Warren County, Mississippi",2021,Crude Prevalence,14.4,45990.0,28149
Mississippi,"Clarke County, Mississippi",2021,Crude Prevalence,14.4,15673.0,28023
Mississippi,"Montgomery County, Mississippi",2021,Crude Prevalence,14.4,9909.0,28097
Mississippi,"Oktibbeha County, Mississippi",2021,Crude Prevalence,14.4,44774.0,28105
Vermont,"Washington County, Vermont",2021,Crude Prevalence,9.3,56075.0,50023
Utah,"Millard County, Utah",2020,Crude Prevalence,7.2,12717.0,49027
Utah,"Tooele County, Utah",2020,Crude Prevalence,7.2,66808.0,49045
Utah,"Washington County, Utah",2020,Crude Prevalence,7.2,163692.0,49053
Utah,"Kane County, Utah",2020,Crude Prevalence,7.2,7372.0,49025
Utah,"Summit County, Utah",2020,Crude Prevalence,7.2,40911.0,49043
Utah,"Grand County, Utah",2020,Crude Prevalence,7.2,9479.0,49019
Utah,"Piute County, Utah",2020,Crude Prevalence,7.2,1831.0,49031
Utah,"Rich County, Utah",2020,Crude Prevalence,7.2,2384.0,49033
Utah,"Wasatch County, Utah",2020,Crude Prevalence,7.2,31438.0,49051
Utah,"Beaver County, Utah",2020,Crude Prevalence,7.2,6445.0,49001
Utah,"Box Elder County, Utah",2020,Crude Prevalence,7.2,53551.0,49003
Utah,"Iron County, Utah",2020,Crude Prevalence,7.2,50642.0,49021
Utah,"Sanpete County, Utah",2020,Crude Prevalence,7.2,26937.0,49039
Utah,"Sevier County, Utah",2020,Crude Prevalence,7.2,20883.0,49041
Utah,"Weber County, Utah",2020,Crude Prevalence,7.2,248519.0,49057
Utah,"San Juan County, Utah",2020,Crude Prevalence,7.2,14892.0,49037
Utah,"Salt Lake County, Utah",2020,Crude Prevalence,7.2,1119075.0,49035
Utah,"Daggett County, Utah",2020,Crude Prevalence,7.2,517.0,49009
Utah,"Wayne County, Utah",2020,Crude Prevalence,7.2,2651.0,49055
Utah,"Carbon County, Utah",2020,Crude Prevalence,7.2,19957.0,49007
Utah,"Morgan County, Utah",2020,Crude Prevalence,7.2,11637.0,49029
Utah,"Cache County, Utah",2020,Crude Prevalence,7.2,121273.0,49005
Utah,"Juab County, Utah",2020,Crude Prevalence,7.2,11148.0,49023
Virginia,"James City County, Virginia",2019,Number,3914.0,74001.0,51095
Virginia,"Russell County, Virginia",2019,Number,3914.0,26862.0,51167
Virginia,"Smyth County, Virginia",2019,Number,3914.0,29961.0,51173
Virginia,"Charlottesville City, Virginia",2019,Number,3914.0,44195.0,51540
Virginia,"Campbell County, Virginia",2019,Number,3914.0,54525.0,51031
Virginia,"Henrico County, Virginia",2019,Number,3914.0,324392.0,51087
Virginia,"King George County, Virginia",2019,Number,3914.0,25942.0,51099
Virginia,"Lancaster County, Virginia",2019,Number,3914.0,10613.0,51103
Virginia,"Lee County, Virginia",2019,Number,3914.0,22348.0,51105
Virginia,"Mathews County, Virginia",2019,Number,3914.0,8697.0,51115
Virginia,"Middlesex County, Virginia",2019,Number,3914.0,10314.0,51119
Virginia,"Prince George County, Virginia",2019,Number,3914.0,33995.0,51149
Virginia,"Richmond County, Virginia",2019,Number,3914.0,7268.0,51159
Virginia,"Scott County, Virginia",2019,Number,3914.0,20974.0,51169
Virginia,"Spotsylvania County, Virginia",2019,Number,3914.0,132006.0,51177
Virginia,"Appomattox County, Virginia",2019,Number,3914.0,15624.0,51011
Virginia,"Franklin County, Virginia",2019,Number,3914.0,54395.0,51067
Virginia,"King And Queen County, Virginia",2019,Number,3914.0,7031.0,51097
Virginia,"Montgomery County, Virginia",2019,Number,3914.0,88778.0,51121
Virginia,"New Kent County, Virginia",2019,Number,3914.0,21084.0,51127
Virginia,"Cumberland County, Virginia",2019,Number,3914.0,9749.0,51049
Virginia,"Dickenson County, Virginia",2019,Number,3914.0,14272.0,51051
Virginia,"Halifax County, Virginia",2019,Number,3914.0,33807.0,51083
Virginia,"Loudoun County, Virginia",2019,Number,3914.0,393005.0,51107
Virginia,"Prince William County, Virginia",2019,Number,3914.0,455747.0,51153
Virginia,"Southampton County, Virginia",2019,Number,3914.0,16384.0,51175
Virginia,"Highland County, Virginia",2019,Number,3914.0,2179.0,51091
Virginia,"Caroline County, Virginia",2019,Number,3914.0,28019.0,51033
Virginia,"Gloucester County, Virginia",2019,Number,3914.0,36948.0,51073
Virginia,"Patrick County, Virginia",2019,Number,3914.0,17341.0,51141
Virginia,"Powhatan County, Virginia",2019,Number,3914.0,26210.0,51145
Virginia,"Shenandoah County, Virginia",2019,Number,3914.0,42697.0,51171
Virginia,"Fauquier County, Virginia",2019,Number,3914.0,69367.0,51061
Virginia,"Staunton City, Virginia",2019,Number,3914.0,23106.0,51790
Virginia,"Fluvanna County, Virginia",2019,Number,3914.0,25008.0,51065
Mississippi,"Webster County, Mississippi",2021,Crude Prevalence,14.4,9617.0,28155
Mississippi,"Alcorn County, Mississippi",2021,Crude Prevalence,14.4,36275.0,28003
Mississippi,"Clay County, Mississippi",2021,Crude Prevalence,14.4,19349.0,28025
Mississippi,"Covington County, Mississippi",2021,Crude Prevalence,14.4,18681.0,28031
Mississippi,"Humphreys County, Mississippi",2021,Crude Prevalence,14.4,8299.0,28053
Pennsylvania,"Dauphin County, Pennsylvania",2019,Crude Prevalence,10.6,271057.0,42043
Pennsylvania,"Franklin County, Pennsylvania",2019,Crude Prevalence,10.6,151885.0,42055
Pennsylvania,"Union County, Pennsylvania",2019,Crude Prevalence,10.6,36023.0,42119
Pennsylvania,"Wayne County, Pennsylvania",2019,Crude Prevalence,10.6,47703.0,42127
Pennsylvania,"Bedford County, Pennsylvania",2019,Crude Prevalence,10.6,47728.0,42009
Pennsylvania,"Monroe County, Pennsylvania",2019,Crude Prevalence,10.6,165579.0,42089
Pennsylvania,"Huntingdon County, Pennsylvania",2019,Crude Prevalence,10.6,39825.0,42061
Pennsylvania,"Washington County, Pennsylvania",2019,Crude Prevalence,10.6,202068.0,42125
Pennsylvania,"Philadelphia County, Pennsylvania",2019,Crude Prevalence,10.6,1535277.0,42101
Pennsylvania,"York County, Pennsylvania",2019,Crude Prevalence,10.6,435951.0,42133
Pennsylvania,"Indiana County, Pennsylvania",2019,Crude Prevalence,10.6,79196.0,42063
Pennsylvania,"Cumberland County, Pennsylvania",2019,Crude Prevalence,10.6,235647.0,42041
Pennsylvania,"Allegheny County, Pennsylvania",2019,Crude Prevalence,10.6,1189220.0,42003
Pennsylvania,"Westmoreland County, Pennsylvania",2019,Crude Prevalence,10.6,345567.0,42129
Pennsylvania,"Forest County, Pennsylvania",2019,Crude Prevalence,10.6,3613.0,42053
Pennsylvania,"Blair County, Pennsylvania",2019,Crude Prevalence,10.6,120340.0,42013
Pennsylvania,"Lawrence County, Pennsylvania",2019,Crude Prevalence,10.6,84605.0,42073
Pennsylvania,"Bradford County, Pennsylvania",2019,Crude Prevalence,10.6,60147.0,42015
Pennsylvania,"Cambria County, Pennsylvania",2019,Crude Prevalence,10.6,126423.0,42021
Pennsylvania,"Chester County, Pennsylvania",2019,Crude Prevalence,10.6,506870.0,42029
Pennsylvania,"Berks County, Pennsylvania",2019,Crude Prevalence,10.6,404844.0,42011
Pennsylvania,"Mifflin County, Pennsylvania",2019,Crude Prevalence,10.6,45537.0,42087
Missouri,"Mercer County, Missouri",2019,Number,2029.0,3586.0,29129
Missouri,"Wright County, Missouri",2019,Number,2029.0,17899.0,29229
Missouri,"Clay County, Missouri",2019,Number,2029.0,239395.0,29047
Missouri,"Dent County, Missouri",2019,Number,2029.0,15300.0,29065
Missouri,"Saline County, Missouri",2019,Number,2029.0,21653.0,29195
Missouri,"Worth County, Missouri",2019,Number,2029.0,1973.0,29227
Missouri,"Grundy County, Missouri",2019,Number,2029.0,9692.0,29079
Missouri,"Morgan County, Missouri",2019,Number,2029.0,19856.0,29141
Missouri,"Reynolds County, Missouri",2019,Number,2029.0,6115.0,29179
Missouri,"St. Louis County, Missouri",2019,Number,2029.0,976200.0,29189
Missouri,"Stone County, Missouri",2019,Number,2029.0,31158.0,29209
Missouri,"Barry County, Missouri",2019,Number,2029.0,34990.0,29009
Missouri,"Boone County, Missouri",2019,Number,2029.0,168542.0,29019
Missouri,"Cole County, Missouri",2019,Number,2029.0,71670.0,29051
Missouri,"Crawford County, Missouri",2019,Number,2029.0,23718.0,29055
Missouri,"Iron County, Missouri",2019,Number,2029.0,9807.0,29093
Missouri,"Livingston County, Missouri",2019,Number,2029.0,13842.0,29117
Missouri,"Moniteau County, Missouri",2019,Number,2029.0,14653.0,29135
Missouri,"Pemiscot County, Missouri",2019,Number,2029.0,16358.0,29155
Missouri,"Pettis County, Missouri",2019,Number,2029.0,41503.0,29159
Missouri,"Shannon County, Missouri",2019,Number,2029.0,8076.0,29203
Missouri,"Randolph County, Missouri",2019,Number,2029.0,22672.0,29175
Missouri,"Dunklin County, Missouri",2019,Number,2029.0,29205.0,29069
Missouri,"Franklin County, Missouri",2019,Number,2029.0,101687.0,29071
Missouri,"Howard County, Missouri",2019,Number,2029.0,9372.0,29089
Missouri,"Jackson County, Missouri",2019,Number,2029.0,684855.0,29095
Missouri,"Miller County, Missouri",2019,Number,2029.0,24741.0,29131
Missouri,"Putnam County, Missouri",2019,Number,2029.0,4682.0,29171
Missouri,"Taney County, Missouri",2019,Number,2029.0,53350.0,29213
Missouri,"Buchanan County, Missouri",2019,Number,2029.0,84297.0,29021
Missouri,"Caldwell County, Missouri",2019,Number,2029.0,8708.0,29025
Virginia,"Radford City, Virginia",2019,Number,3914.0,14732.0,51750
Virginia,"Winchester City, Virginia",2019,Number,3914.0,26785.0,51840
Virginia,"Accomack County, Virginia",2019,Number,3914.0,32325.0,51001
Virginia,"Craig County, Virginia",2019,Number,3914.0,5094.0,51045
Virginia,"Floyd County, Virginia",2019,Number,3914.0,15605.0,51063
Virginia,"Giles County, Virginia",2019,Number,3914.0,16552.0,51071
Virginia,"Grayson County, Virginia",2019,Number,3914.0,14699.0,51077
